x-axis,1,2
second,Volt,Volt
-25.00000E-03,+357.81251E-03,+177.73438E-03
-24.97500E-03,+355.85938E-03,+177.73438E-03
-24.95000E-03,+354.68751E-03,+177.34375E-03
-24.92500E-03,+353.12501E-03,+177.73438E-03
-24.90000E-03,+350.78126E-03,+176.95313E-03
-24.87500E-03,+349.21876E-03,+176.95313E-03
-24.85000E-03,+346.48438E-03,+175.78125E-03
-24.82500E-03,+344.14063E-03,+176.17188E-03
-24.80000E-03,+340.23438E-03,+175.00000E-03
-24.77500E-03,+338.67188E-03,+175.39063E-03
-24.75000E-03,+335.15625E-03,+173.43750E-03
-24.72500E-03,+333.59375E-03,+174.60938E-03
-24.70000E-03,+330.46875E-03,+172.26563E-03
-24.67500E-03,+328.90625E-03,+173.43750E-03
-24.65000E-03,+325.00000E-03,+171.48438E-03
-24.62500E-03,+323.43750E-03,+172.65625E-03
-24.60000E-03,+319.14063E-03,+170.31250E-03
-24.57500E-03,+317.18750E-03,+171.48438E-03
-24.55000E-03,+313.28125E-03,+169.14063E-03
-24.52500E-03,+311.71875E-03,+170.31250E-03
-24.50000E-03,+306.25000E-03,+168.75000E-03
-24.47500E-03,+303.90625E-03,+169.92188E-03
-24.45000E-03,+297.26563E-03,+167.96875E-03
-24.42500E-03,+296.48438E-03,+168.75000E-03
-24.40000E-03,+293.75000E-03,+167.18750E-03
-24.37500E-03,+291.79688E-03,+167.96875E-03
-24.35000E-03,+283.98438E-03,+166.79688E-03
-24.32500E-03,+282.81250E-03,+167.18750E-03
-24.30000E-03,+277.34375E-03,+166.01563E-03
-24.27500E-03,+276.56250E-03,+166.79688E-03
-24.25000E-03,+271.48438E-03,+164.84375E-03
-24.22500E-03,+269.53125E-03,+166.01563E-03
-24.20000E-03,+262.10938E-03,+164.06250E-03
-24.17500E-03,+259.37500E-03,+164.84375E-03
-24.15000E-03,+253.90625E-03,+162.50000E-03
-24.12500E-03,+251.95313E-03,+163.67188E-03
-24.10000E-03,+246.09375E-03,+161.32813E-03
-24.07500E-03,+244.14063E-03,+162.10938E-03
-24.05000E-03,+238.28125E-03,+160.54688E-03
-24.02500E-03,+236.32813E-03,+160.93750E-03
-24.00000E-03,+231.25000E-03,+159.37500E-03
-23.97500E-03,+229.29688E-03,+160.15625E-03
-23.95000E-03,+221.48438E-03,+157.81250E-03
-23.92500E-03,+219.14063E-03,+158.59375E-03
-23.90000E-03,+214.45313E-03,+156.64063E-03
-23.87500E-03,+212.50000E-03,+157.42188E-03
-23.85000E-03,+205.85938E-03,+155.46875E-03
-23.82500E-03,+203.90625E-03,+155.85938E-03
-23.80000E-03,+196.87500E-03,+154.68750E-03
-23.77500E-03,+194.92188E-03,+155.07813E-03
-23.75000E-03,+188.28125E-03,+153.90625E-03
-23.72500E-03,+185.15625E-03,+153.90625E-03
-23.70000E-03,+178.51563E-03,+152.34375E-03
-23.67500E-03,+176.56250E-03,+152.34375E-03
-23.65000E-03,+170.70313E-03,+150.39063E-03
-23.62500E-03,+167.57813E-03,+150.78125E-03
-23.60000E-03,+161.32813E-03,+148.43750E-03
-23.57500E-03,+157.81250E-03,+148.43750E-03
-23.55000E-03,+153.12500E-03,+146.48438E-03
-23.52500E-03,+149.60938E-03,+145.70313E-03
-23.50000E-03,+142.57813E-03,+144.14063E-03
-23.47500E-03,+139.06250E-03,+143.75000E-03
-23.45000E-03,+134.76563E-03,+142.96875E-03
-23.42500E-03,+132.03125E-03,+142.18750E-03
-23.40000E-03,+126.95313E-03,+141.40625E-03
-23.37500E-03,+122.26563E-03,+141.01563E-03
-23.35000E-03,+116.40625E-03,+139.84375E-03
-23.32500E-03,+113.28125E-03,+139.06250E-03
-23.30000E-03,+106.25000E-03,+137.89063E-03
-23.27500E-03,+101.17188E-03,+137.10938E-03
-23.25000E-03,+97.26563E-03,+136.32813E-03
-23.22500E-03,+94.14063E-03,+135.54688E-03
-23.20000E-03,+88.67188E-03,+134.37500E-03
-23.17500E-03,+82.81250E-03,+132.81250E-03
-23.15000E-03,+79.29688E-03,+132.42188E-03
-23.12500E-03,+75.78125E-03,+130.85938E-03
-23.10000E-03,+71.48438E-03,+130.07813E-03
-23.07500E-03,+66.40625E-03,+128.90625E-03
-23.05000E-03,+61.71875E-03,+128.12500E-03
-23.02500E-03,+56.25000E-03,+126.17188E-03
-23.00000E-03,+53.12500E-03,+126.17188E-03
-22.97500E-03,+48.43750E-03,+123.82813E-03
-22.95000E-03,+44.14063E-03,+123.82813E-03
-22.92500E-03,+38.67188E-03,+122.26563E-03
-22.90000E-03,+35.93750E-03,+122.26563E-03
-22.87500E-03,+32.03125E-03,+120.31250E-03
-22.85000E-03,+28.51563E-03,+120.31250E-03
-22.82500E-03,+21.87500E-03,+117.96875E-03
-22.80000E-03,+19.14063E-03,+117.96875E-03
-22.77500E-03,+14.45313E-03,+114.84375E-03
-22.75000E-03,+12.10938E-03,+115.23438E-03
-22.72500E-03,+5.85938E-03,+112.89063E-03
-22.70000E-03,+3.12500E-03,+112.89063E-03
-22.67500E-03,-2.73438E-03,+110.93750E-03
-22.65000E-03,-4.68750E-03,+110.93750E-03
-22.62500E-03,-8.59375E-03,+107.42188E-03
-22.60000E-03,-10.15625E-03,+107.42188E-03
-22.57500E-03,-16.01563E-03,+105.46875E-03
-22.55000E-03,-18.75000E-03,+105.07813E-03
-22.52500E-03,-25.39063E-03,+102.34375E-03
-22.50000E-03,-26.56250E-03,+101.95313E-03
-22.47500E-03,-31.25000E-03,+99.21875E-03
-22.45000E-03,-32.81250E-03,+99.21875E-03
-22.42500E-03,-38.28125E-03,+96.48438E-03
-22.40000E-03,-39.45313E-03,+96.48438E-03
-22.37500E-03,-44.92188E-03,+94.14063E-03
-22.35000E-03,-46.09375E-03,+93.75000E-03
-22.32500E-03,-50.39063E-03,+91.01563E-03
-22.30000E-03,-51.95313E-03,+91.01563E-03
-22.27500E-03,-58.20313E-03,+87.10938E-03
-22.25000E-03,-59.37500E-03,+87.10938E-03
-22.22500E-03,-64.06250E-03,+83.98438E-03
-22.20000E-03,-64.84375E-03,+83.59375E-03
-22.17500E-03,-69.14063E-03,+81.64063E-03
-22.15000E-03,-69.92188E-03,+81.64063E-03
-22.12500E-03,-74.60938E-03,+78.12500E-03
-22.10000E-03,-75.78125E-03,+77.73438E-03
-22.07500E-03,-80.46875E-03,+74.21875E-03
-22.05000E-03,-81.64063E-03,+73.82813E-03
-22.02500E-03,-86.32813E-03,+70.31250E-03
-22.00000E-03,-87.10938E-03,+69.92188E-03
-21.97500E-03,-90.23438E-03,+67.18750E-03
-21.95000E-03,-91.40625E-03,+66.40625E-03
-21.92500E-03,-95.70313E-03,+63.67188E-03
-21.90000E-03,-96.87500E-03,+62.89063E-03
-21.87500E-03,-102.34375E-03,+59.37500E-03
-21.85000E-03,-103.90625E-03,+58.20313E-03
-21.82500E-03,-105.85938E-03,+55.46875E-03
-21.80000E-03,-106.25000E-03,+54.29688E-03
-21.77500E-03,-111.71875E-03,+51.95313E-03
-21.75000E-03,-113.67188E-03,+51.17188E-03
-21.72500E-03,-116.79688E-03,+48.04688E-03
-21.70000E-03,-118.35938E-03,+46.48438E-03
-21.67500E-03,-121.48438E-03,+44.14063E-03
-21.65000E-03,-122.65625E-03,+42.57813E-03
-21.62500E-03,-124.60938E-03,+39.84375E-03
-21.60000E-03,-125.39063E-03,+38.28125E-03
-21.57500E-03,-128.51563E-03,+36.32813E-03
-21.55000E-03,-130.46875E-03,+34.37500E-03
-21.52500E-03,-133.59375E-03,+31.25000E-03
-21.50000E-03,-135.15625E-03,+28.90625E-03
-21.47500E-03,-139.06250E-03,+27.34375E-03
-21.45000E-03,-141.79688E-03,+26.56250E-03
-21.42500E-03,-143.75000E-03,+25.39063E-03
-21.40000E-03,-145.70313E-03,+23.43750E-03
-21.37500E-03,-146.87500E-03,+20.70313E-03
-21.35000E-03,-148.82813E-03,+17.18750E-03
-21.32500E-03,-150.78125E-03,+15.23438E-03
-21.30000E-03,-152.73438E-03,+12.89063E-03
-21.27500E-03,-154.68750E-03,+11.32813E-03
-21.25000E-03,-157.81250E-03,+8.20313E-03
-21.22500E-03,-158.98438E-03,+6.25000E-03
-21.20000E-03,-160.93750E-03,+2.34375E-03
-21.17500E-03,-162.50000E-03,+1.56250E-03
-21.15000E-03,-165.23438E-03,+0.0E+00
-21.12500E-03,-166.01563E-03,-1.56250E-03
-21.10000E-03,-167.57813E-03,-3.90625E-03
-21.07500E-03,-168.75000E-03,-4.68750E-03
-21.05000E-03,-171.87500E-03,-7.03125E-03
-21.02500E-03,-172.26563E-03,-8.59375E-03
-21.00000E-03,-176.95313E-03,-12.89063E-03
-20.97500E-03,-177.34375E-03,-14.45313E-03
-20.95000E-03,-180.46875E-03,-19.14063E-03
-20.92500E-03,-180.85938E-03,-19.92188E-03
-20.90000E-03,-184.37500E-03,-21.09375E-03
-20.87500E-03,-183.98438E-03,-21.87500E-03
-20.85000E-03,-186.32813E-03,-26.17188E-03
-20.82500E-03,-186.71875E-03,-27.34375E-03
-20.80000E-03,-191.01563E-03,-31.25000E-03
-20.77500E-03,-191.01563E-03,-31.64063E-03
-20.75000E-03,-196.48438E-03,-34.76563E-03
-20.72500E-03,-195.70313E-03,-35.93750E-03
-20.70000E-03,-198.82813E-03,-40.23438E-03
-20.67500E-03,-198.82813E-03,-41.01563E-03
-20.65000E-03,-201.95313E-03,-44.53125E-03
-20.62500E-03,-201.17188E-03,-44.92188E-03
-20.60000E-03,-204.29688E-03,-48.04688E-03
-20.57500E-03,-204.29688E-03,-49.21875E-03
-20.55000E-03,-207.03125E-03,-53.51563E-03
-20.52500E-03,-206.64063E-03,-54.68750E-03
-20.50000E-03,-211.71875E-03,-57.81250E-03
-20.47500E-03,-210.93750E-03,-58.20313E-03
-20.45000E-03,-216.01563E-03,-62.10938E-03
-20.42500E-03,-216.01563E-03,-63.28125E-03
-20.40000E-03,-219.92188E-03,-67.18750E-03
-20.37500E-03,-219.92188E-03,-67.96875E-03
-20.35000E-03,-223.04688E-03,-71.48438E-03
-20.32500E-03,-223.43750E-03,-72.65625E-03
-20.30000E-03,-226.17188E-03,-75.78125E-03
-20.27500E-03,-225.78125E-03,-76.17188E-03
-20.25000E-03,-230.46875E-03,-80.07813E-03
-20.22500E-03,-230.85938E-03,-81.25000E-03
-20.20000E-03,-233.59375E-03,-84.37500E-03
-20.17500E-03,-233.59375E-03,-85.54688E-03
-20.15000E-03,-237.89063E-03,-88.67188E-03
-20.12500E-03,-237.89063E-03,-89.84375E-03
-20.10000E-03,-241.79688E-03,-93.35938E-03
-20.07500E-03,-242.18750E-03,-94.14063E-03
-20.05000E-03,-244.14063E-03,-97.26563E-03
-20.02500E-03,-244.53125E-03,-98.43750E-03
-20.00000E-03,-248.43750E-03,-101.17188E-03
-19.97500E-03,-249.21875E-03,-102.73438E-03
-19.95000E-03,-252.34375E-03,-106.25000E-03
-19.92500E-03,-253.51563E-03,-107.42188E-03
-19.90000E-03,-257.81250E-03,-110.54688E-03
-19.87500E-03,-258.59375E-03,-112.10938E-03
-19.85000E-03,-260.54688E-03,-114.84375E-03
-19.82500E-03,-261.32813E-03,-116.40625E-03
-19.80000E-03,-263.67188E-03,-117.57813E-03
-19.77500E-03,-264.84375E-03,-118.75000E-03
-19.75000E-03,-266.40625E-03,-121.48438E-03
-19.72500E-03,-267.18750E-03,-123.82813E-03
-19.70000E-03,-269.14063E-03,-126.17188E-03
-19.67500E-03,-269.92188E-03,-127.73438E-03
-19.65000E-03,-272.65625E-03,-129.68750E-03
-19.62500E-03,-274.60938E-03,-131.64063E-03
-19.60000E-03,-276.17188E-03,-133.20313E-03
-19.57500E-03,-278.12500E-03,-135.15625E-03
-19.55000E-03,-280.46875E-03,-136.71875E-03
-19.52500E-03,-283.20313E-03,-138.67188E-03
-19.50000E-03,-284.37500E-03,-140.62500E-03
-19.47500E-03,-285.54688E-03,-143.35938E-03
-19.45000E-03,-286.32813E-03,-144.53125E-03
-19.42500E-03,-287.10938E-03,-146.87500E-03
-19.40000E-03,-289.06250E-03,-147.65625E-03
-19.37500E-03,-292.57813E-03,-149.21875E-03
-19.35000E-03,-294.14063E-03,-150.39063E-03
-19.32500E-03,-298.04688E-03,-152.73438E-03
-19.30000E-03,-298.82813E-03,-153.51563E-03
-19.27500E-03,-302.34375E-03,-156.25000E-03
-19.25000E-03,-302.34375E-03,-157.03125E-03
-19.22500E-03,-304.68750E-03,-159.37500E-03
-19.20000E-03,-305.07813E-03,-159.76563E-03
-19.17500E-03,-307.81250E-03,-161.71875E-03
-19.15000E-03,-308.59375E-03,-162.10938E-03
-19.12500E-03,-313.28125E-03,-165.62500E-03
-19.10000E-03,-313.28125E-03,-166.40625E-03
-19.07500E-03,-316.79688E-03,-170.31250E-03
-19.05000E-03,-317.18750E-03,-170.70313E-03
-19.02500E-03,-320.70313E-03,-173.04688E-03
-19.00000E-03,-320.31250E-03,-173.04688E-03
-18.97500E-03,-323.43750E-03,-173.82813E-03
-18.95000E-03,-323.04688E-03,-173.82813E-03
-18.92500E-03,-325.39063E-03,-175.39063E-03
-18.90000E-03,-325.39063E-03,-175.78125E-03
-18.87500E-03,-330.07813E-03,-179.29688E-03
-18.85000E-03,-329.68750E-03,-178.90625E-03
-18.82500E-03,-332.81250E-03,-182.42188E-03
-18.80000E-03,-332.42188E-03,-182.42188E-03
-18.77500E-03,-337.89063E-03,-185.93750E-03
-18.75000E-03,-337.50001E-03,-185.15625E-03
-18.72500E-03,-342.18751E-03,-187.50000E-03
-18.70000E-03,-342.18751E-03,-187.50000E-03
-18.67500E-03,-345.31251E-03,-188.28125E-03
-18.65000E-03,-344.53126E-03,-188.28125E-03
-18.62500E-03,-348.43751E-03,-190.23438E-03
-18.60000E-03,-348.43751E-03,-189.84375E-03
-18.57500E-03,-351.17188E-03,-192.57813E-03
-18.55000E-03,-350.78126E-03,-192.18750E-03
-18.52500E-03,-355.07813E-03,-194.53125E-03
-18.50000E-03,-355.07813E-03,-194.14063E-03
-18.47500E-03,-359.37501E-03,-196.48438E-03
-18.45000E-03,-358.98438E-03,-196.09375E-03
-18.42500E-03,-361.71876E-03,-198.82813E-03
-18.40000E-03,-362.10938E-03,-198.43750E-03
-18.37500E-03,-365.62501E-03,-200.39063E-03
-18.35000E-03,-365.62501E-03,-200.00000E-03
-18.32500E-03,-367.18751E-03,-202.34375E-03
-18.30000E-03,-367.57813E-03,-201.95313E-03
-18.27500E-03,-370.70313E-03,-203.90625E-03
-18.25000E-03,-370.70313E-03,-203.51563E-03
-18.22500E-03,-375.00001E-03,-205.46875E-03
-18.20000E-03,-375.39063E-03,-205.46875E-03
-18.17500E-03,-378.51563E-03,-206.64063E-03
-18.15000E-03,-378.51563E-03,-207.03125E-03
-18.12500E-03,-381.25001E-03,-207.81250E-03
-18.10000E-03,-381.25001E-03,-207.81250E-03
-18.07500E-03,-383.98438E-03,-208.59375E-03
-18.05000E-03,-384.76563E-03,-208.20313E-03
-18.02500E-03,-385.93751E-03,-208.98438E-03
-18.00000E-03,-386.32813E-03,-209.37500E-03
-17.97500E-03,-388.28126E-03,-210.15625E-03
-17.95000E-03,-388.67188E-03,-210.15625E-03
-17.92500E-03,-391.79688E-03,-210.93750E-03
-17.90000E-03,-392.96876E-03,-211.32813E-03
-17.87500E-03,-394.53126E-03,-212.10938E-03
-17.85000E-03,-395.31251E-03,-212.89063E-03
-17.82500E-03,-396.48438E-03,-213.28125E-03
-17.80000E-03,-396.87501E-03,-213.67188E-03
-17.77500E-03,-398.82813E-03,-213.67188E-03
-17.75000E-03,-400.00001E-03,-214.45313E-03
-17.72500E-03,-400.39063E-03,-214.84375E-03
-17.70000E-03,-401.17188E-03,-216.01563E-03
-17.67500E-03,-401.56251E-03,-216.01563E-03
-17.65000E-03,-401.56251E-03,-216.79688E-03
-17.62500E-03,-401.95313E-03,-216.40625E-03
-17.60000E-03,-402.34376E-03,-217.18750E-03
-17.57500E-03,-402.73438E-03,-216.40625E-03
-17.55000E-03,-403.51563E-03,-217.57813E-03
-17.52500E-03,-403.51563E-03,-217.18750E-03
-17.50000E-03,-405.07813E-03,-218.35938E-03
-17.47500E-03,-404.68751E-03,-217.57813E-03
-17.45000E-03,-406.25001E-03,-218.35938E-03
-17.42500E-03,-405.46876E-03,-217.57813E-03
-17.40000E-03,-407.03126E-03,-219.14063E-03
-17.37500E-03,-406.25001E-03,-217.96875E-03
-17.35000E-03,-407.81251E-03,-219.14063E-03
-17.32500E-03,-406.64063E-03,-217.96875E-03
-17.30000E-03,-407.81251E-03,-219.14063E-03
-17.27500E-03,-407.03126E-03,-218.35938E-03
-17.25000E-03,-407.81251E-03,-219.53125E-03
-17.22500E-03,-406.64063E-03,-218.35938E-03
-17.20000E-03,-407.81251E-03,-219.53125E-03
-17.17500E-03,-406.25001E-03,-218.35938E-03
-17.15000E-03,-407.42188E-03,-219.53125E-03
-17.12500E-03,-405.46876E-03,-218.35938E-03
-17.10000E-03,-406.64063E-03,-219.53125E-03
-17.07500E-03,-403.90626E-03,-217.96875E-03
-17.05000E-03,-405.85938E-03,-219.14063E-03
-17.02500E-03,-402.73438E-03,-217.96875E-03
-17.00000E-03,-403.90626E-03,-219.53125E-03
-16.97500E-03,-401.95313E-03,-217.57813E-03
-16.95000E-03,-402.73438E-03,-218.75000E-03
-16.92500E-03,-401.56251E-03,-217.57813E-03
-16.90000E-03,-401.56251E-03,-218.75000E-03
-16.87500E-03,-400.78126E-03,-217.18750E-03
-16.85000E-03,-401.17188E-03,-218.35938E-03
-16.82500E-03,-398.04688E-03,-216.79688E-03
-16.80000E-03,-399.21876E-03,-217.96875E-03
-16.77500E-03,-395.70313E-03,-216.79688E-03
-16.75000E-03,-396.09376E-03,-218.35938E-03
-16.72500E-03,-393.35938E-03,-216.40625E-03
-16.70000E-03,-392.96876E-03,-217.57813E-03
-16.67500E-03,-387.50001E-03,-215.62500E-03
-16.65000E-03,-387.50001E-03,-216.79688E-03
-16.62500E-03,-385.15626E-03,-215.23438E-03
-16.60000E-03,-384.76563E-03,-216.01563E-03
-16.57500E-03,-381.25001E-03,-214.45313E-03
-16.55000E-03,-380.85938E-03,-215.62500E-03
-16.52500E-03,-376.56251E-03,-214.06250E-03
-16.50000E-03,-376.17188E-03,-214.84375E-03
-16.47500E-03,-370.70313E-03,-213.28125E-03
-16.45000E-03,-369.53126E-03,-214.45313E-03
-16.42500E-03,-366.79688E-03,-213.28125E-03
-16.40000E-03,-366.01563E-03,-213.67188E-03
-16.37500E-03,-362.10938E-03,-212.50000E-03
-16.35000E-03,-360.93751E-03,-212.89063E-03
-16.32500E-03,-356.64063E-03,-211.71875E-03
-16.30000E-03,-354.68751E-03,-212.50000E-03
-16.27500E-03,-350.39063E-03,-211.32813E-03
-16.25000E-03,-348.82813E-03,-211.32813E-03
-16.22500E-03,-345.31251E-03,-210.15625E-03
-16.20000E-03,-343.35938E-03,-210.15625E-03
-16.17500E-03,-339.06251E-03,-209.76563E-03
-16.15000E-03,-335.93751E-03,-209.37500E-03
-16.12500E-03,-331.64063E-03,-208.98438E-03
-16.10000E-03,-328.51563E-03,-208.98438E-03
-16.07500E-03,-324.60938E-03,-208.20313E-03
-16.05000E-03,-322.65625E-03,-208.20313E-03
-16.02500E-03,-319.14063E-03,-207.81250E-03
-16.00000E-03,-315.62500E-03,-207.81250E-03
-15.97500E-03,-310.93750E-03,-207.81250E-03
-15.95000E-03,-305.85938E-03,-207.03125E-03
-15.92500E-03,-303.51563E-03,-207.03125E-03
-15.90000E-03,-299.60938E-03,-206.25000E-03
-15.87500E-03,-295.31250E-03,-205.85938E-03
-15.85000E-03,-288.67188E-03,-205.07813E-03
-15.82500E-03,-286.32813E-03,-204.68750E-03
-15.80000E-03,-283.20313E-03,-203.51563E-03
-15.77500E-03,-278.90625E-03,-203.51563E-03
-15.75000E-03,-273.43750E-03,-201.95313E-03
-15.72500E-03,-269.92188E-03,-201.95313E-03
-15.70000E-03,-266.40625E-03,-200.78125E-03
-15.67500E-03,-263.28125E-03,-200.78125E-03
-15.65000E-03,-258.98438E-03,-199.21875E-03
-15.62500E-03,-255.07813E-03,-199.60938E-03
-15.60000E-03,-248.43750E-03,-197.65625E-03
-15.57500E-03,-245.31250E-03,-198.43750E-03
-15.55000E-03,-240.62500E-03,-196.87500E-03
-15.52500E-03,-237.50000E-03,-197.26563E-03
-15.50000E-03,-231.25000E-03,-195.31250E-03
-15.47500E-03,-228.51563E-03,-196.09375E-03
-15.45000E-03,-223.43750E-03,-193.75000E-03
-15.42500E-03,-221.09375E-03,-194.14063E-03
-15.40000E-03,-214.06250E-03,-192.18750E-03
-15.37500E-03,-210.54688E-03,-192.57813E-03
-15.35000E-03,-204.68750E-03,-190.23438E-03
-15.32500E-03,-202.73438E-03,-191.01563E-03
-15.30000E-03,-198.04688E-03,-189.06250E-03
-15.27500E-03,-195.31250E-03,-189.45313E-03
-15.25000E-03,-187.10938E-03,-188.28125E-03
-15.22500E-03,-185.15625E-03,-188.28125E-03
-15.20000E-03,-179.29688E-03,-187.50000E-03
-15.17500E-03,-176.56250E-03,-187.89063E-03
